alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1717691302.2913,transparent,5575.0153018712,1717383765.0019,"AS141959 PT Arta Flash Sintesa Nusantara",IDNIC-ARTAFLASH-AS-ID,Majalengka,Asia,AS,Indonesia,ID,,false,"PT Arta Flash Sintesa Nusantara",-6.8352,108.2277,false,"PT Arta Flash Sintesa Nusantara",false,"West Java",success,Asia/Jakarta,,1717386134,1717691302.2913,8080,http,http://103.166.227.85:8080,false,3846.19140625,829,6079,12.000579038796,103.166.227.85
true,1717691302.2216,transparent,7907.2727366763,1710563099.0939,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,,true,Uusimaa,success,Europe/Helsinki,00100,1717363598,1717691302.2216,4443,http,http://65.21.112.150:4443,false,6890.2897834778,8057,100256,7.4386269422876,65.21.112.150
true,1717691302.1052,elite,470.60125278311,1710558848.3051,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,Fremont,"North America",NA,"United States",US,,true,"Akamai Technologies, Inc.",37.5625,-122.0004,false,Linode,false,California,success,America/Los_Angeles,94536,1717357265,1717691302.1052,8888,http,http://198.74.51.79:8888,false,350.88300704956,46672,70220,39.927454402354,198.74.51.79
true,1717691301.9385,elite,5373.2560352866,1714813788.4972,"AS39642 Norlys Digital A/S",NORLYS,Ribe,Europe,EU,Denmark,DK,,false,"SYD ENERGI",55.3225,8.7723,false,"Syd Energi Bredbaand",true,"South Denmark",success,Europe/Copenhagen,6760,1717233313,1717691301.9385,34248,http,http://95.154.20.113:34248,false,4892.3721313477,7428,53845,12.122794705662,95.154.20.113
true,1717691301.8924,transparent,6188.7915222982,1716116513.563,"AS132199 Globe Telecom Inc.",GLOBE-MOBILE-5TH-GEN-AS,"General Trias",Asia,AS,Philippines,PH,,false,"Globe Telecom",14.4309,120.9025,true,,true,Calabarzon,success,Asia/Manila,4107,1717328289,1717691301.8924,8082,http,http://112.198.143.104:8082,false,5870.0075149536,3909,30348,11.410806550486,112.198.143.104
true,1717691301.6423,elite,1748.3369358531,1697036960.5893,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Mesa,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.4152,-111.831,false,"Cox Communications",true,Arizona,success,America/Phoenix,85214,1717188865,1717691301.6423,4145,socks4,socks4://68.1.210.189:4145,true,787.19258308411,88475,27230,76.466012704723,68.1.210.189
true,1717691301.4776,transparent,6298.9377545737,1710634596.3769,"AS265627 NIDIX NETWORKS S.A. DE C.V.","NIDIX NETWORKS S.A. DE C.V.","Jiménez Municipality","North America",NA,Mexico,MX,,false,"Nidix Networks S.a. De C.V.",27.2032,-104.8569,false,"Nidix Networks S.a. De C.V",true,Chihuahua,success,America/Chihuahua,33980,1717359282,1717691301.4776,999,http,http://201.77.108.130:999,false,7880.5074691772,10490,104282,9.1398598961419,201.77.108.130
true,1717691280.3013,elite,4269.3085299598,1715636311.856,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1717609773,1717691301.4095,22845,http,http://67.43.228.253:22845,false,1594.3801403046,90,22808,0.39304742772295,67.43.228.253
true,1717691301.2999,transparent,7996.2955000013,1710578138.2514,"AS272869 INTERCOMM DE NARIÑO SAS","INTERCOMM DE NARINO SAS",Túquerres,"South America",SA,Colombia,CO,,false,"INTERCOMM DE NARIÑO SAS",1.0863,-77.614,true,"Intercomm de Narino",true,"Departamento de Narino",success,America/Bogota,525520,1717157320,1717691301.2999,999,http,http://38.51.243.137:999,false,10637.855052948,5016,101311,4.717522360266,38.51.243.137
true,1717691209.2561,elite,2565.5992417108,1716485350.1512,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1717220985,1717691301.2313,12515,http,http://72.10.164.178:12515,false,2122.6794719696,106,13371,0.78652519106626,72.10.164.178
true,1717691301.1335,transparent,5941.8488513032,1712338552.7578,"AS269931 WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L","WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L","Santiago de los Caballeros","North America",NA,"Dominican Republic",DO,,false,"WIRELESS MULTI SERVICE VARGAS CABRERA, S. R. L",19.447,-70.7041,true,"Azteca Telecom S.R.L",true,"Santiago Province",success,America/Santo_Domingo,11403,1717188813,1717691301.1335,999,http,http://190.110.34.245:999,false,2276.7879962921,3036,74282,3.9266406270209,190.110.34.245
true,1717691264.8104,elite,3569.6912658458,1715174939.5662,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1717678451,1717691301.0466,6243,http,http://67.43.228.253:6243,false,8919.7554588318,246,32965,0.74071843666255,67.43.228.253
true,1717691300.9595,transparent,6203.5481129505,1715371770.2968,"AS28458 IENTC S DE RL DE CV","IENTC S DE RL DE CV",Ixmiquilpan,"North America",NA,Mexico,MX,,false,"Ientc S De RL De CV",20.5589,-99.1713,false,"IENTC S de RL de CV",true,Hidalgo,success,America/Mexico_City,42313,1717188094,1717691300.9595,999,http,http://38.49.158.58:999,false,2932.240486145,5450,45114,10.778419428843,38.49.158.58
true,1717691300.9202,transparent,6356.5092060596,1710633711.5167,"AS7303 Telecom Argentina S.A.","Telecom Argentina S.A.","Buenos Aires","South America",SA,Argentina,AR,,false,"Telecom Argentina S.A.",-36,-59.9964,false,"Telecom Argentina S.A",true,"Buenos Aires",success,America/Argentina/Buenos_Aires,1772,1717367398,1717691300.9202,3128,http,http://190.193.142.156:3128,false,6419.7590351105,13204,101885,11.472860134331,190.193.142.156
true,1717691300.8867,transparent,7910.4386343787,1716118001.0475,"AS132199 Globe Telecom Inc.",GLOBE-MOBILE-5TH-GEN-AS,"Cabanatuan City",Asia,AS,Philippines,PH,,false,"Globe Telecom",15.4908,120.9693,true,,true,"Central Luzon",success,Asia/Manila,3100,1717328619,1717691300.8867,8082,http,http://180.191.20.194:8082,false,4579.7321796417,3408,30832,9.9532710280374,180.191.20.194
true,1717691300.7804,transparent,6916.4159823458,1710561954.6879,"AS55685 PT Jala Lintas Media",JLM-AS-ID,Bogor,Asia,AS,Indonesia,ID,,false,"PT Jala Lintas Media",-6.5945,106.789,false,,true,"West Java",success,Asia/Jakarta,,1717360712,1717691300.7804,8080,http,http://124.158.186.254:8080,false,6243.5209751129,7637,107611,6.6265792031098,124.158.186.254
true,1717691300.6857,elite,672.95883016454,1706625609.4858,"AS396362 Leaseweb USA, Inc.",LEASEWEB-USA-NYC,Edison,"North America",NA,"United States",US,,true,"Leaseweb USA, Inc.",40.5211,-74.3474,false,"LeaseWeb USA, Inc. New York",true,"New Jersey",success,America/New_York,08837,1717230567,1717691300.6857,1080,socks4,socks4://23.19.244.109:1080,true,451.54452323914,25346,40932,38.241950571834,23.19.244.109
true,1717658254.673,elite,286.32362380796,1714933115.2033,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"First Server Limited",true,Moscow,success,Europe/Moscow,105064,1717352563,1717691300.5573,4444,http,http://185.105.90.88:4444,false,276.94821357727,59199,205,99.654905393576,185.105.90.88
true,1717691300.4569,transparent,5865.5274386261,1712348206.8659,"AS141137 PT Media Cepat Indonesia",MEDIACEPAT-AS-ID,Brebes,Asia,AS,Indonesia,ID,,false,"Rapid Network",-6.88265,109.056,false,,true,"Central Java",success,Asia/Jakarta,,1717189899,1717691300.4569,8027,http,http://103.158.253.187:8027,false,11646.296024323,10683,67309,13.697558723972,103.158.253.187
true,1717691300.4342,transparent,6953.2263278961,1717684402.5399,"AS16735 ALGAR TELECOM S/A","ALGAR TELECOM S/A","São Paulo","South America",SA,Brazil,BR,,false,"ALGAR TELECOM S/A",-23.5558,-46.6396,false,"ALGAR TELECOM S/A",false,"São Paulo",success,America/Sao_Paulo,01000-000,1717684409,1717691300.4342,3128,http,http://187.32.76.99:3128,false,7144.5670127869,17,138,10.967741935484,187.32.76.99
true,1717690706.727,elite,2608.6007215475,1716681479.5128,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1717340913,1717691300.4268,31541,http,http://72.10.164.178:31541,false,1394.3939208984,152,12188,1.2317666126418,72.10.164.178
true,1717687199.9048,elite,1300.8110352782,1710634192.8267,"AS17621 China Unicom Shanghai network",CNCGROUP-SH,Shanghai,Asia,AS,China,CN,,false,"CNC Group CHINA169 Shanghai Province Network",31.2222,121.4581,true,,true,Shanghai,success,Asia/Shanghai,,1717358243,1717691300.3827,9002,http,http://58.246.58.150:9002,false,841.89963340759,106251,10157,91.27465466291,58.246.58.150
true,1717690615.284,elite,3129.1081553216,1710634322.1415,"AS4809 China Telecom Next Generation Carrier Network",CHINATELECOM-CORE-WAN-CN2,Seoul,Asia,AS,"South Korea",KR,"Jeodong 2(i",false,"Dancom LDI",37.5641,126.99,false,,true,Seoul,success,Asia/Seoul,04625,1717357049,1717691300.1773,80,http,http://203.89.8.107:80,false,4946.3958740234,66046,50218,56.806922177114,203.89.8.107
true,1717691300.0396,elite,11535.343764966,1715422737.9134,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.475,12.365,false,Hetzner,false,Saxony,success,Europe/Berlin,08223,1717280196,1717691300.0396,8080,socks4,socks4://5.75.240.9:8080,true,226.21846199036,288,24502,1.1617587736991,5.75.240.9
true,1717691299.9109,transparent,6501.7188113879,1710703087.8279,"AS23750 GERRYS INFORMATION TECHNOLOGY PVT LTD.",GERRYS-AS-AP,Lahore,Asia,AS,Pakistan,PK,,false,"Advertiese Flag",31.5826,74.3276,false,"Gerrys Information Technology (PVT) Ltd",true,Punjab,success,Asia/Karachi,54000,1717357844,1717691299.9109,8080,http,http://202.69.38.82:8080,false,5417.8013801575,9358,105698,8.1334306772354,202.69.38.82
true,1717691201.3719,elite,3589.6965011221,1717383898.139,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1717397383,1717691299.8939,30067,http,http://67.43.236.20:30067,false,9187.7393722534,61,4394,1.3692480359147,67.43.236.20
true,1717691299.7357,transparent,5426.2192375509,1715581048.0246,"AS213098 Pirmam For Information Technology Ltd",Pirmam,Erbil,Asia,AS,Iraq,IQ,,false,"Pirmam For Information Technology Ltd",36.1828,44.0105,false,"Pirmam Information Technology Ltd",true,Erbil,success,Asia/Baghdad,,1717395568,1717691299.7357,47193,http,http://188.72.43.162:47193,false,8892.4517631531,3971,42143,8.611267727805,188.72.43.162
true,1717586471.4053,elite,278.64918364658,1715352353.3877,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,105064,1717166822,1717691299.6761,4444,http,http://185.105.91.62:4444,false,279.14309501648,50949,64,99.874541783467,185.105.91.62
true,1717691299.6725,anonymous,7174.4909048907,1710577347.4236,"AS141896 PT Delta Surya Solusitama",IDNIC-DSS-AS-ID,Mojokerto,Asia,AS,Indonesia,ID,,false,"PT.Delta Surya Solusitama",-7.4604,112.4325,false,,true,"East Java",success,Asia/Jakarta,,1717604164,1717691299.6725,3125,http,http://103.163.227.214:3125,false,3503.3926963806,5486,72534,7.0315303768265,103.163.227.214
true,1717691157.382,elite,2525.6617187144,1711464392.9102,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1717510567,1717691299.6649,2543,http,http://67.43.236.20:2543,false,935.70756912231,365,50350,0.71970817312432,67.43.236.20
true,1717691299.558,transparent,4576.6317730858,1717685247.5965,"AS139381 PT.CITRA BERDIKARI NUSANTARA",IDNIC-CITRA-BERDIKARI-NUSANTARA-AS-ID,Magetan,Asia,AS,Indonesia,ID,,false,"PT.CITRA BERDIKARI NUSANTARA",-7.64331,111.356,false,"PT Ganera Infinity Network",true,"East Java",success,Asia/Jakarta,,1717685782,1717691299.558,5555,http,http://202.47.188.94:5555,false,6579.0119171143,21,105,16.666666666667,202.47.188.94
true,1717691219.1654,elite,3352.3843027606,1715650101.4089,"AS51095 EdgeUno, Inc.",E1-EMEA,Riyadh,Asia,AS,"Saudi Arabia",SA,,false,"EdgeUno, Inc.",24.6869,46.7224,false,"EdgeUno, Inc",true,"Riyadh Region",success,Asia/Riyadh,09848,1717464592,1717691299.5084,5678,http,http://89.35.237.187:5678,false,7249.8724460602,31557,12742,71.236371024177,89.35.237.187
true,1717691299.4771,elite,2081.4315313063,1715181322.1291,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1717685368,1717691299.4771,21625,http,http://72.10.160.172:21625,false,8035.1598262787,159,24821,0.63650920736589,72.10.160.172
true,1717691299.2822,elite,5017.447624257,1712942587.0848,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Ashburn,"North America",NA,"United States",US,,false,"GoDaddy.com, LLC",39.0469,-77.4903,false,"GoDaddy.com, LLC",true,Virginia,success,America/New_York,20149,1717425810,1717691299.2822,48180,socks4,socks4://107.180.92.72:48180,true,1301.7103672028,378,26081,1.4286254204618,107.180.92.72
true,1717691299.251,elite,3881.3741355089,1696991977.6533,"AS23969 TOT Public Company Limited",TOT-NET,"Khwaeng Thung Song Hong",Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.8941,100.584,false,"TOT Public Company Limited",true,Bangkok,success,Asia/Bangkok,10210,1717191341,1717691299.251,4145,socks4,socks4://182.53.96.56:4145,true,4529.83045578,11265,103712,9.7976116962523,182.53.96.56
true,1717691299.1501,elite,11372.295467477,1717174205.7066,"AS7713 PT Telekomunikasi Indonesia",telkomnet-as-ap,Pabuaran,Asia,AS,Indonesia,ID,,false,"Telekomunikasi Indonesia",-6.1754,106.3342,false,"HSI Indihome",false,"West Java",success,Asia/Jakarta,,1717251512,1717691299.1501,8080,socks4,socks4://36.93.133.17:8080,true,21132.788896561,38,4325,0.87096034838414,36.93.133.17
true,1717691299.1471,elite,6765.7492656557,1713567620.0366,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6918,3.2021,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1717199207,1717691299.1471,57539,socks4,socks4://94.23.222.122:57539,true,23294.584989548,5571,41753,11.772039557096,94.23.222.122
true,1717691299.1438,elite,4034.5979431858,1710566577.9516,"AS131090 CAT TELECOM Public Company Ltd,CAT",CAT-IDC-4bytenet-AS-AP,Bangkok,Asia,AS,Thailand,TH,,false,CAT-BB,13.7063,100.4597,false,,true,Bangkok,success,Asia/Bangkok,10110,1717561575,1717691299.1438,4153,socks4,socks4://110.77.149.227:4153,true,24969.244480133,6601,65721,9.1272365255386,110.77.149.227
true,1717691299.1417,elite,11566.905058566,1716738338.5934,"AS56046 China Mobile communications corporation",CMNET-Jiangsu-AP,Suzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",31.299,120.585,true,"China Mobile",false,Jiangsu,success,Asia/Shanghai,,1717354993,1717691299.1417,80,socks4,socks4://223.67.136.218:80,true,21513.53931427,84,8844,0.94086021505376,223.67.136.218
true,1717691299.1297,elite,1500.3165188755,1710543003.757,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4213,-87.2169,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1717480979,1717691299.1297,4145,socks4,socks4://174.75.211.222:4145,true,1833.0307006836,44594,20529,68.476575096356,174.75.211.222
true,1717691299.0979,elite,3084.6802099124,1715652637.8973,"AS51095 EdgeUno, Inc.",E1-EMEA,Riyadh,Asia,AS,"Saudi Arabia",SA,,false,"EdgeUno, Inc.",24.6869,46.7224,false,"EdgeUno, Inc",true,"Riyadh Region",success,Asia/Riyadh,09848,1717467201,1717691299.0979,3128,http,http://89.35.237.187:3128,false,4131.4902305603,32247,11988,72.899287894201,89.35.237.187
true,1717691299.0893,elite,11888.777889783,1715130724.3936,"AS263185 MEDIA COMMERCE PERÚ S.A.C","MEDIA COMMERCE PERU S.A.C","Horacio Zeballos Gamez","South America",SA,Peru,PE,,false,"MEDIA COMMERCE PERÚ S.A.C",-16.4918,-71.5073,false,"MEDIA COMMERCE PERÚ S.A.C",true,Arequipa,success,America/Lima,,1717574087,1717691299.0893,8080,socks4,socks4://179.43.93.198:8080,true,21312.577009201,396,31402,1.2453613434807,179.43.93.198
true,1717691299.0601,transparent,5603.5856607259,1715739972.9344,"AS132199 Globe Telecom Inc.",GLOBE-MOBILE-5TH-GEN-AS,"Iloilo City",Asia,AS,Philippines,PH,,false,GLBB,10.7019,122.5622,true,,true,"Western Visayas",success,Asia/Manila,5000,1717554758,1717691299.0601,8082,http,http://222.127.245.74:8082,false,1985.1706027985,2224,29064,7.1081564817182,222.127.245.74
true,1717691268.3537,elite,2668.2704874639,1712337035.4196,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1717236714,1717691299.0388,3769,http,http://72.10.164.178:3769,false,1500.7307529449,358,34553,1.0254647532296,72.10.164.178
true,1717691299.0306,transparent,5989.4209191228,1710558540.9681,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Antakya,Asia,AS,Türkiye,TR,,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",36.2073,36.1619,false,"High Speed Telekomunikasyon VE Haberlesme Hizmetleri Ltd. STI",false,Hatay,success,Europe/Istanbul,31030,1717475861,1717691299.0306,8080,http,http://188.132.222.3:8080,false,5913.9835834503,7293,91182,7.4059405940594,188.132.222.3
true,1717585669.5765,elite,259.2880901043,1714934125.2044,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,105064,1717353429,1717691298.9572,4444,http,http://45.9.75.76:4444,false,234.49897766113,59326,79,99.867014561064,45.9.75.76
true,1717691298.8977,transparent,6790.3145415542,1710560181.932,"AS17451 BIZNET NETWORKS",BIZNET-AS-AP,Semarang,Asia,AS,Indonesia,ID,,false,BIZNET,-6.9932,110.4215,false,,true,"Central Java",success,Asia/Jakarta,,1717368170,1717691298.8977,8080,http,http://203.142.77.226:8080,false,3212.7928733826,6833,108347,5.9324535509637,203.142.77.226
true,1717691004.9856,elite,3029.1567137747,1715578718.0669,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1717409737,1717691298.8786,11941,http,http://67.43.228.252:11941,false,1708.1484794617,198,25561,0.76866337978959,67.43.228.252
true,1717691298.7896,transparent,5038.2086399465,1714035908.9561,"AS9121 Turk Telekomunikasyon Anonim Sirketi",TTNet,Sanliurfa,Asia,AS,Türkiye,TR,,false,"Turk Telekomunikasyon Anonim Sirketi",37.1672,38.7954,false,"Sonet Internet Erisim Hizmetleri",true,Şanlıurfa,success,Europe/Istanbul,63000,1717664904,1717691298.7896,8080,http,http://212.174.79.169:8080,false,4838.8645648956,9221,62523,12.852642729706,212.174.79.169
true,1717691298.6719,transparent,5925.8482657539,1710949911.0245,"AS20771 Caucasus Online Ltd.",CAUCASUS-CABLE-SYSTEM,Marneuli,Asia,AS,Georgia,GE,,false,"Caucasus Online Ltd.",41.4809,44.8072,false,Caucasus,true,"Kvemo Kartli",success,Asia/Tbilisi,,1717606518,1717691298.6719,8080,http,http://85.117.60.133:8080,false,7536.7698669434,5853,103575,5.3487224476368,85.117.60.133
true,1717691298.5909,transparent,5959.874201557,1713673716.9419,"AS27947 Telconet S.A","Telconet S.A",Quito,"South America",SA,Ecuador,EC,,false,"Telconet S.A",-0.2309,-78.5211,false,"Clientes Guayaquil",true,Pichincha,success,America/Guayaquil,,1717201195,1717691298.5909,999,http,http://181.39.24.155:999,false,4312.1469020844,7453,55655,11.809913164733,181.39.24.155
true,1717691298.5842,transparent,6622.4381631329,1711183786.7285,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Taguig,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.532,121.0781,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1639,1717237744,1717691298.5842,8181,http,http://122.3.139.85:8181,false,6382.0953369141,8880,95576,8.5011871027035,122.3.139.85
true,1717691298.4639,elite,7100.4383825888,1710634351.4672,"AS7713 PT Telekomunikasi Indonesia",telkomnet-as-ap,"Jakarta Pusat",Asia,AS,Indonesia,ID,,false,"PT. Telekomunikasi Indonesia",-6.18104,106.826,false,"Telekomunikasi Indonesia",true,Jakarta,success,Asia/Jakarta,,1717379072,1717691298.4639,60080,http,http://36.94.185.122:60080,false,11555.865049362,8171,106596,7.1196424059181,36.94.185.122
true,1717691298.446,transparent,6807.6622430599,1712598756.9564,"AS18002 AS Number for Interdomain Routing",WORLDPHONE-IN,Dhanbad,Asia,AS,India,IN,,false,"World Phone Internet Service Pvt. Ltd.",23.7957,86.4304,false,,true,Jharkhand,success,Asia/Kolkata,826001,1717437623,1717691298.446,83,http,http://114.69.225.6:83,false,5635.6194019318,6445,66060,8.8890421350252,114.69.225.6
true,1717691154.0913,elite,4237.2643487451,1715632073.7546,"AS44477 STARK INDUSTRIES SOLUTIONS LTD",STARK-INDUSTRIES,Meppel,Europe,EU,"The Netherlands",NL,,false,"Stark Industries Solutions LTD",52.6958,6.1956,false,"Stark Industries Solutions LTD",true,Drenthe,success,Europe/Amsterdam,7941,1717452163,1717691298.3456,8888,http,http://85.209.153.175:8888,false,9285.994052887,22897,21431,51.653582385851,85.209.153.175
true,1717691297.9856,elite,7427.5301855048,1710540110.1553,"AS267513 Seanet Telecom Carazinho Eireli","Seanet Telecom Carazinho Eireli",Carazinho,"South America",SA,Brazil,BR,,false,"Seanet Telecom Carazinho Eireli",-28.2535,-52.8707,false,"Seanet Telecom Carazinho Eireli",false,"Rio Grande do Sul",success,America/Sao_Paulo,99500,1717090735,1717691297.9856,31337,socks4,socks4://186.251.255.21:31337,true,18380.073785782,774,54237,1.4069913290069,186.251.255.21
true,1717691297.9264,transparent,5722.9388072828,1716455903.3519,"AS137526 Plusnet Inc",PLUSNETINC-AS-AP,Chittagong,Asia,AS,Bangladesh,BD,,false,"Novel Chakma",22.3468,91.83,true,"M/S IT ZONE",true,Chittagong,success,Asia/Dhaka,4000,1717669359,1717691297.9264,6969,http,http://103.186.239.73:6969,false,781.00824356079,2647,24140,9.8816590137007,103.186.239.73
true,1717691145.1962,elite,2484.2656219707,1717444890.9421,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4423,11.0191,false,Hetzner,false,Bavaria,success,Europe/Berlin,90431,1717688975,1717691297.8828,49325,http,http://49.13.165.213:49325,false,1542.0873165131,17,618,2.6771653543307,49.13.165.213
true,1717691297.873,elite,11110.260251321,1716687744.2729,"AS4713 NTT Communications Corporation",OCN,Machiya,Asia,AS,Japan,JP,,false,"NTT Communications Corporation",36.0802,136.2311,false,"Open Computer Network",false,Fukui,success,Asia/Tokyo,910-0001,1717336634,1717691297.873,1080,socks4,socks4://180.38.88.55:1080,true,11750.749826431,76,8878,0.84878266696449,180.38.88.55
true,1717686766.0763,elite,281.05497306008,1714035680.3121,"AS16276 OVH SAS",OVH,London,Europe,EU,"United Kingdom",GB,,true,"OVH SAS",51.5074,-0.1196,false,"Keramat Dahr Mahdi",true,England,success,Europe/London,EC1N,1717664638,1717691297.8044,80,http,http://51.89.73.162:80,false,17.683506011963,70848,1038,98.556047074535,51.89.73.162
true,1717691297.8025,elite,4173.3798757086,1710561903.3386,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6916,3.20151,false,OVH,true,Hauts-de-France,success,Europe/Paris,59100,1717358794,1717691297.8025,80,http,http://164.132.170.100:80,false,3880.3486824036,23230,88988,20.700778841184,164.132.170.100
true,1717690945.0932,elite,4057.0821582146,1715579970.3767,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1717429434,1717691297.7589,21989,http,http://67.43.228.253:21989,false,4974.1516113281,160,25895,0.61408558817885,67.43.228.253
true,1717691297.6598,elite,10068.735290457,1717432632.5273,"AS18779 EGIHosting",EGIHOSTING,Warsaw,Europe,EU,Poland,PL,,true,EGIHosting,52.2297,21.0122,false,"Ace Data Centers II, L.L.C.",true,Mazovia,success,Europe/Warsaw,00-510,1717459657,1717691297.6598,6908,socks4,socks4://166.88.83.251:6908,true,11600.064516068,27,2335,1.1430990685859,166.88.83.251
true,1717691079.0433,elite,2992.9479065588,1715010246.3201,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1717495582,1717691297.3242,10995,http,http://67.43.236.20:10995,false,2116.283416748,297,32006,0.91941924898616,67.43.236.20
true,1717691297.2791,elite,6764.0881591436,1711110499.9975,"AS140227 Hong Kong Communications International Co., Limited",HKCICL-AS-AP,"Hong Kong",Asia,AS,"Hong Kong",HK,,false,"Hong Kong Communications International Co., Limited",22.3618,114.1326,false,"Hong Kong Communications International Co., Limited",true,"Kowloon City",success,Asia/Hong_Kong,,1717172834,1717691297.2791,8080,http,http://154.19.84.127:8080,false,8728.0941009521,19263,86887,18.146961846444,154.19.84.127
true,1717691289.3823,elite,4178.6650078637,1717292334.5896,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1717360796,1717691297.1402,32185,http,http://72.10.160.93:32185,false,1513.9398574829,42,5032,0.82774931020891,72.10.160.93
true,1717691116.1676,elite,2853.1111206751,1714746781.1505,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1717251175,1717691297.0235,1487,http,http://72.10.164.178:1487,false,1104.9435138702,241,30560,0.78244212850232,72.10.164.178
